,bikeid,mean_tripduration
4550,20140,777.3899371069182
7523,26757,777.4046822742475
7713,26949,777.4060402684564
10120,29754,777.4216867469879
10295,29972,777.4439461883408
11679,31453,777.453125
10920,30650,777.4545454545455
6969,26025,777.4822695035461
1721,16702,777.4972972972973
10880,30607,777.50625
5887,24905,777.5132450331126
7707,26943,777.5190615835777
10199,29868,777.5217391304348
10153,29800,777.5290697674419
4466,20040,777.5309734513274
12894,32915,777.5384615384615
4102,19576,777.5521472392638
6109,25137,777.631746031746
7021,26078,777.6356275303643
13082,33109,777.6415094339623
8446,27722,777.6549520766773
7700,26936,777.6616541353384
6676,25723,777.6838709677419
5789,24804,777.6867469879518
10482,30174,777.695652173913
10721,30437,777.7014925373135
13110,33137,777.7239263803681
10682,30392,777.7272727272727
12876,32897,777.7572016460905
13316,33349,777.7664233576643
12704,32712,777.7969543147208
9658,28940,777.797833935018
11545,31310,777.8014705882352
237,14828,777.8148148148148
375,15004,777.8170731707318
10740,30458,777.8173913043478
6311,25347,777.829268292683
9316,28597,777.8352272727273
1513,16449,777.839378238342
12361,32359,777.8397790055249
10366,30044,777.8474576271186
1397,16302,777.8505154639175
12319,32317,777.8826291079812
10639,30346,777.8833333333333
11109,30845,777.9009009009009
8629,27905,777.9356223175965
5321,21211,777.9545454545455
10874,30601,777.9837837837838
9599,28881,777.9895833333334
4793,20548,778.0
4916,20724,778.0
9205,28484,778.0141242937854
9441,28723,778.0470588235294
1775,16765,778.049645390071
8001,27242,778.0724233983287
8866,28142,778.0727699530516
4899,20701,778.1052631578947
6323,25359,778.1148648648649
11787,31572,778.1232876712329
6766,25814,778.1260997067449
11282,31034,778.1320754716982
8421,27697,778.1662269129288
11233,30979,778.1801242236024
11636,31408,778.1813471502591
11101,30837,778.1866666666666
10052,29568,778.1932773109244
7978,27219,778.2276119402985
6975,26031,778.2368421052631
11131,30867,778.246835443038
11538,31303,778.2857142857143
4327,19859,778.3118811881188
6860,25910,778.4061302681993
6681,25728,778.4236111111111
7295,26508,778.4736842105264
8313,27589,778.476821192053
7799,27036,778.4776632302405
6992,26049,778.4925373134329
2087,17136,778.5
11951,31902,778.5354838709677
10556,30253,778.5787234042554
4852,20621,778.5894736842105
2082,17131,778.5909090909091
11235,30982,778.6095238095238
10949,30680,778.6098901098901
11702,31477,778.6141732283464
7209,26417,778.6317829457364
1028,15829,778.6411483253588
8337,27613,778.6603053435115
10011,29409,778.6707818930041
12536,32539,778.6902173913044
8208,27483,778.7201646090535
6790,25838,778.7459283387623
8948,28224,778.749373433584
11142,30879,778.75
8155,27430,778.7610619469026
5464,21364,778.7818181818182
7416,26635,778.7884615384615
1077,15893,778.8181818181819
6836,25885,778.8221343873518
1598,16546,778.84
10347,30024,778.841059602649
3646,19021,778.8532608695652
7637,26872,778.866935483871
12197,32190,778.8684210526316
129,14684,778.8865979381443
10752,30472,778.9032258064516
5240,21114,778.9662921348314
12860,32881,778.969696969697
8907,28183,779.0217391304348
3183,18461,779.0422535211268
4644,20245,779.0676328502416
7346,26562,779.077922077922
555,15238,779.0961538461538
2716,17902,779.1059602649007
9869,29163,779.137339055794
9395,28677,779.1766304347826
7146,26353,779.1969696969697
6792,25840,779.2088235294118
9612,28894,779.2222222222222
9065,28344,779.2243902439025
11537,31302,779.2287234042553
4035,19499,779.235632183908
3046,18292,779.2513966480446
13388,33424,779.2529411764706
12573,32578,779.255172413793
9387,28669,779.2849740932643
12824,32843,779.2946428571429
9498,28780,779.3343848580441
12023,32010,779.343949044586
4154,19642,779.4183673469388
7268,26481,779.4395604395604
4860,20636,779.4444444444445
6264,25298,779.4458128078818
10653,30362,779.4585635359116
1273,16145,779.4623655913979
5814,24829,779.4732510288065
6770,25818,779.4810126582279
9648,28930,779.5214285714286
11257,31005,779.5337837837837
8628,27904,779.540192926045
2313,17412,779.5495495495495
11531,31296,779.5565217391304
11471,31234,779.5615763546798
6415,25457,779.5914893617021
6135,25164,779.5992647058823
11016,30748,779.6130952380952
2559,17704,779.6168831168832
162,14724,779.6182795698925
7941,27182,779.6282527881041
11065,30798,779.6290322580645
8361,27637,779.6689655172414
11961,31937,779.6929824561404
13400,33436,779.693641618497
12721,32730,779.7030303030303
6659,25705,779.7138461538461
6350,25388,779.7460317460317
9287,28568,779.7707509881423
1413,16324,779.7768924302788
10027,29425,779.7903225806451
5012,20839,779.819587628866
3520,18863,779.8248175182482
7880,27121,779.85303514377
11561,31327,779.8673469387755
5760,22368,779.8823529411765
12475,32475,779.8854961832061
10632,30336,779.9156626506024
9230,28509,779.9335548172758
10253,29928,779.9458128078818
9044,28323,779.9459459459459
6872,25922,779.9563318777292
10713,30429,779.9625
5734,21694,779.9866071428571
11701,31476,780.0331125827814
2388,17506,780.0666666666667
6754,25802,780.0690690690691
10811,30534,780.0736196319018
3132,18391,780.0932203389831
2905,18127,780.1301775147929
10684,30394,780.132911392405
7836,27077,780.1775147928994
2409,17533,780.2123287671233
998,15794,780.2340425531914
12444,32443,780.2459893048128
13348,33382,780.253164556962
5667,21609,780.2659574468086
12467,32467,780.2918660287081
2637,17802,780.3206106870228
9637,28919,780.3207547169811
9058,28337,780.3492822966507
6855,25905,780.3647540983607
4249,19765,780.3805309734513
8345,27621,780.3841807909605
7075,26135,780.3938053097345
5515,21422,780.4060913705583
5828,24844,780.4381720430108
8998,28275,780.450184501845
11421,31183,780.4560439560439
5066,20902,780.5254237288135
1796,16792,780.5307692307692
6201,25234,780.5387453874539
8210,27485,780.5398550724638
12007,31994,780.5549738219895
8901,28177,780.5670498084291
5808,24823,780.5685279187817
10535,30229,780.5767634854772
2166,17238,780.5892857142857
6462,25507,780.604501607717
5992,25015,780.6196078431373
3835,19259,780.6511627906976
8442,27718,780.6586538461538
8226,27501,780.6596858638743
8172,27447,780.6739130434783
5995,25018,780.6983606557377
10899,30627,780.7121951219513
13031,33056,780.7348484848485
5939,24962,780.745
12313,32311,780.7483443708609
10999,30730,780.7923076923076
10424,30109,780.8066037735849
726,15442,780.8581560283687
9312,28593,780.8617021276596
11823,31612,780.8770949720671
5920,24940,780.8780487804878
10487,30180,780.8952879581152
10018,29416,780.9090909090909
4594,20188,780.9166666666666
5855,24871,780.9222222222222
6793,25841,780.9368131868132
3591,18951,780.9543378995434
9862,29156,780.970802919708
650,15355,780.983606557377
12621,32627,780.9942857142858
3631,19004,781.0
2391,17509,781.0
2786,17980,781.010989010989
6144,25174,781.0140845070423
5524,21435,781.039408866995
8403,27679,781.046511627907
823,15573,781.0533333333333
10861,30587,781.0714285714286
11237,30984,781.0855614973262
10368,30046,781.0963855421687
10325,30002,781.1011235955057
9795,29078,781.1372549019608
11058,30791,781.140350877193
11743,31521,781.1470588235294
7266,26479,781.1524547803617
11911,31812,781.1549295774648
11085,30818,781.156462585034
11539,31304,781.2116788321168
10751,30469,781.2327044025158
6535,25581,781.2367346938776
12932,32954,781.2571428571429
9627,28909,781.2656826568266
8315,27591,781.2781954887218
10928,30658,781.2868217054264
8190,27465,781.2893772893773
1133,15960,781.2990654205607
1910,16925,781.3
9126,28405,781.3149350649351
2832,18038,781.3186813186813
6000,25023,781.3296703296703
4925,20733,781.3308270676691
5693,21640,781.3387096774194
4894,20695,781.3896713615023
9251,28532,781.406015037594
2122,17182,781.4084507042254
12375,32373,781.4125
9179,28458,781.4163265306122
1512,16446,781.445652173913
13229,33260,781.4457142857143
3127,18386,781.5081967213115
8910,28186,781.5189873417721
11615,31385,781.52
6377,25417,781.5621301775147
11934,31879,781.5639534883721
4293,19815,781.5670103092783
10158,29806,781.5673758865248
5740,21707,781.5693069306931
11977,31964,781.5806451612904
12413,32411,781.5889570552147
13394,33430,781.5959595959596
10259,29935,781.608938547486
861,15621,781.6263736263736
11447,31209,781.6344537815127
12993,33018,781.6495726495726
5951,24974,781.680701754386
3776,19182,781.6951219512196
13352,33387,781.7055214723927
3833,19257,781.7058823529412
1475,16400,781.7204301075269
3699,19086,781.7255639097745
5159,21021,781.7272727272727
5703,21650,781.7471264367816
5589,21512,781.7685185185185
10085,29713,781.7794117647059
11019,30751,781.8186046511628
13309,33342,781.8241758241758
9426,28708,781.8830083565459
8107,27380,781.8830188679245
3792,19208,781.8881578947369
12980,33005,781.9071038251366
5470,21370,781.9123711340206
3578,18936,781.9197530864197
11240,30987,781.9473684210526
7873,27114,781.9736842105264
6405,25447,781.9778597785978
7150,26357,781.9808306709265
7286,26499,782.0070921985815
12155,32147,782.0502283105022
4796,20551,782.0522875816994
9718,29000,782.0681818181819
12910,32931,782.1
2454,17585,782.1047619047619
1122,15946,782.1063829787234
3320,18627,782.1063829787234
6444,25488,782.1157894736842
9811,29094,782.1465798045602
11543,31308,782.1684782608696
10244,29919,782.1728395061729
11146,30885,782.1964285714286
11777,31558,782.2
12492,32492,782.2179487179487
8387,27663,782.2192118226601
2415,17541,782.2622950819672
2884,18102,782.2631578947369
8580,27856,782.2694805194806
6967,26023,782.2807881773399
1261,16131,782.2931937172775
5874,24891,782.301724137931
8613,27889,782.302752293578
8865,28141,782.3047619047619
10312,29989,782.3088235294117
2260,17347,782.3410404624277
6026,25051,782.3440514469453
12423,32421,782.3717948717949
8688,27964,782.3843537414966
7271,26484,782.409604519774
9343,28624,782.4192139737992
7908,27149,782.4208494208494
7876,27117,782.4700460829494
8392,27668,782.5013927576601
7066,26126,782.5070422535211
11118,30854,782.5394736842105
9259,28540,782.5538461538462
6940,25995,782.5697329376854
10383,30065,782.5822784810126
348,14967,782.5826771653543
11822,31611,782.5878378378378
622,15323,782.5968992248062
1035,15840,782.6057142857143
9868,29162,782.6165803108809
5541,21453,782.625
11220,30964,782.6261261261261
9350,28631,782.6315789473684
12498,32498,782.632768361582
8410,27686,782.639344262295
6710,25757,782.6612377850163
357,14979,782.67
322,14937,782.6760563380282
9749,29032,782.6976744186046
10395,30077,782.6984126984127
10509,30203,782.6988636363636
12034,32022,782.7019607843138
3511,18852,782.7352941176471
9045,28324,782.7368421052631
10715,30431,782.7777777777778
12622,32628,782.7975460122699
6091,25118,782.810606060606
12143,32134,782.8121827411168
6367,25407,782.8310502283105
7971,27212,782.8311258278146
8786,28062,782.8346153846154
6577,25623,782.8426395939086
4437,20002,782.8811881188119
7529,26763,782.916083916084
8840,28116,782.9458483754513
347,14966,782.9546742209632
12687,32694,782.9931972789116
4845,20614,783.0
12913,32934,783.0379146919431
1100,15921,783.0671641791045
6436,25480,783.081081081081
6816,25864,783.106824925816
1946,16972,783.1370558375635
3886,19321,783.160621761658
5938,24961,783.1654676258993
9240,28521,783.1735537190083
1424,16338,783.1857142857143
3357,18672,783.1887755102041
11060,30793,783.1978021978022
9491,28773,783.2222222222222
1042,15848,783.2333333333333
203,14782,783.2576923076923
10513,30207,783.2654320987655
898,15666,783.2714932126697
1972,17000,783.2844036697247
8094,27367,783.2852348993289
6331,25367,783.2901023890785
7861,27102,783.3108974358975
10579,30277,783.3441558441558
9494,28776,783.3600973236009
7434,26666,783.3654822335026
12294,32291,783.374358974359
8362,27638,783.3769633507853
10761,30482,783.4088397790056
11287,31039,783.4125
13131,33158,783.4228571428572
8970,28246,783.4340425531915
11505,31268,783.44
9467,28749,783.4448398576512
7584,26819,783.4475806451613
7694,26930,783.4489311163895
6722,25770,783.4513888888889
11904,31797,783.4575163398692
9082,28361,783.4679802955665
9806,29089,783.4734693877551
8409,27685,783.478021978022
5139,20998,783.4782608695652
2337,17439,783.4965517241379
5629,21563,783.5196506550218
1750,16736,783.546511627907
1403,16312,783.5639097744361
10633,30337,783.5668789808917
881,15646,783.5681818181819
12611,32616,783.5952380952381
12719,32728,783.6008771929825
4069,19540,783.6285714285714
1725,16706,783.6411764705882
2469,17600,783.6521739130435
5503,21409,783.6666666666666
11061,30794,783.669014084507
1483,16411,783.6701570680628
3946,19388,783.6774193548387
8426,27702,783.6856368563685
10760,30481,783.6969696969697
3487,18823,783.7083333333334
11528,31291,783.7087378640776
8607,27883,783.7474226804123
13408,33444,783.7486338797814
10251,29926,783.7664974619289
9792,29075,783.7818181818182
9646,28928,783.794425087108
10599,30300,783.7946428571429
12287,32284,783.7982456140351
11976,31963,783.8051948051948
13432,33469,783.8095238095239
11182,30923,783.8164251207729
13261,33293,783.8385650224216
10222,29893,783.8612440191388
2461,17592,783.8697674418605
6520,25566,783.894495412844
12201,32194,783.951048951049
7530,26764,783.9547325102881
12258,32254,783.9768786127167
6977,26033,784.0337837837837
2289,17381,784.039603960396
2890,18109,784.0460251046026
11448,31210,784.0519480519481
8692,27968,784.0524590163934
12311,32309,784.0689655172414
7044,26102,784.093984962406
10934,30665,784.1071428571429
1080,15896,784.1132075471698
4786,20540,784.1170212765958
12150,32142,784.1238938053098
6559,25605,784.1394658753709
7923,27164,784.1532258064516
59,14598,784.1555555555556
7285,26498,784.1633466135459
5116,20968,784.1975308641976
7951,27192,784.1988636363636
5660,21601,784.2065217391304
10576,30274,784.2071428571429
8305,27581,784.2149532710281
6290,25325,784.2408759124088
7804,27041,784.2644230769231
8472,27748,784.2690217391304
5838,24854,784.3070539419087
6050,25076,784.3119266055046
9679,28961,784.3620689655172
9712,28994,784.3644578313254
7723,26959,784.3761467889908
10301,29978,784.3794871794872
3723,19111,784.4054054054054
10401,30083,784.4239631336405
3359,18674,784.432
1310,16195,784.4413407821229
10425,30110,784.443661971831
7712,26948,784.447619047619
6818,25866,784.4593023255813
215,14798,784.4657534246576
6788,25836,784.5025906735751
12090,32078,784.5325443786983
9999,29397,784.5454545454545
